timestamp,date,hour,day_of_week,log_type,event_type,action,protocol,src_ip,src_port,dst_ip,dst_port,src_country,dst_country,policy_name,application,url,url_category,severity,is_blocked,is_allowed,message
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.6,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.6 echo-request duration=""116 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.148.196,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VCCTV icmp 10.0.40.70 10.0.148.196 echo-request duration=""81 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.165.193,59240,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.165.193 103.149.71.71 59240 53  geo_dst=""IDN"" flags=""Dd"" duration=""104 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""67"" rcvd_bytes=""131""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.174.136,,10.0.160.1,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa Firebox icmp 10.0.174.136 10.0.160.1 echo-request duration=""63 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""28"" rcvd_bytes=""28""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.174.208,61254,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.174.208 103.149.71.71 61254 53  geo_dst=""IDN"" flags=""Dd"" duration=""96 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""75"" rcvd_bytes=""130""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.177.55,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New CCTV2 icmp 10.0.40.70 10.0.177.55 echo-request duration=""89 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.171.104,42910,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.171.104 103.149.71.71 42910 53  geo_dst=""IDN"" flags=""Dd"" duration=""38 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""65"" rcvd_bytes=""97""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.148.214,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VCCTV icmp 10.0.40.70 10.0.148.214 echo-request duration=""88 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.92,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.92 echo-request duration=""113 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.140.141,50421,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP tcp 10.0.140.141 103.149.71.71 50421 443  geo_dst=""IDN"" flags=""SD"" duration=""126 seconds"" sent_pkts=""17"" rcvd_pkts=""14"" sent_bytes=""16306"" rcvd_bytes=""1905""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.165.193,62650,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.165.193 103.149.71.71 62650 53  geo_dst=""IDN"" flags=""Dd"" duration=""53 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""80"" rcvd_bytes=""96""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.89,49207,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VDev SERVER SVT-HP udp 10.0.147.89 103.149.71.71 49207 53  geo_dst=""IDN"" flags=""Dd"" duration=""109 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""67"" rcvd_bytes=""136""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.198,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.198 echo-request duration=""146 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.174.168,,103.157.33.103,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa Ekternal1 icmp 10.0.174.168 103.157.33.103 echo-request  geo_dst=""IDN"" duration=""77 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""84"" rcvd_bytes=""84""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.182,60974,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.174.182 103.149.71.71 60974 443  geo_dst=""IDN"" flags=""SDdF"" duration=""79 seconds"" sent_pkts=""8"" rcvd_pkts=""6"" sent_bytes=""971"" rcvd_bytes=""1564""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.213,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.213 echo-request duration=""71 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""56"" rcvd_bytes=""0""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.161.25,29613,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.161.25 103.149.71.71 29613 53  geo_dst=""IDN"" flags=""Dd"" duration=""93 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""69"" rcvd_bytes=""128""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.142.42,61300,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP udp 10.0.142.42 103.149.71.71 61300 53  geo_dst=""IDN"" flags=""Dd"" duration=""70 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""75"" rcvd_bytes=""91""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.165.193,57560,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.165.193 103.149.71.71 57560 443  geo_dst=""IDN"" flags=""SD"" duration=""59 seconds"" sent_pkts=""6"" rcvd_pkts=""5"" sent_bytes=""788"" rcvd_bytes=""1986""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.163.104,22431,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.163.104 103.149.71.71 22431 53  geo_dst=""IDN"" flags=""Dd"" duration=""146 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""59"" rcvd_bytes=""123""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.148.163,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VCCTV icmp 10.0.40.70 10.0.148.163 echo-request duration=""111 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.165.193,57644,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.165.193 103.149.71.71 57644 443  geo_dst=""IDN"" flags=""SD"" duration=""70 seconds"" sent_pkts=""6"" rcvd_pkts=""5"" sent_bytes=""788"" rcvd_bytes=""1986""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.174.182,28945,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.174.182 103.149.71.71 28945 53  geo_dst=""IDN"" flags=""Dd"" duration=""81 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""78"" rcvd_bytes=""142""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.149.16,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VCCTV icmp 10.0.40.70 10.0.149.16 echo-request duration=""113 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.142.4,29295,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP udp 10.0.142.4 103.149.71.71 29295 53  geo_dst=""IDN"" flags=""Dd"" duration=""32 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""59"" rcvd_bytes=""75""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.164.138,23666,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.164.138 103.149.71.71 23666 53  geo_dst=""IDN"" flags=""Dd"" duration=""139 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""95"" rcvd_bytes=""159""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.89,53472,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VDev SERVER SVT-HP udp 10.0.147.89 103.149.71.71 53472 53  geo_dst=""IDN"" flags=""Dd"" duration=""97 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""67"" rcvd_bytes=""136""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.215,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.215 echo-request duration=""98 seconds"" sent_pkts=""1"" rcvd_pkts=""0"" sent_bytes=""56"" rcvd_bytes=""0""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.147.89,64204,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VDev SERVER SVT-HP udp 10.0.147.89 103.149.71.71 64204 53  geo_dst=""IDN"" flags=""Dd"" duration=""40 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""67"" rcvd_bytes=""136""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.140.141,50418,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP tcp 10.0.140.141 103.149.71.71 50418 443  geo_dst=""IDN"" flags=""SD"" duration=""132 seconds"" sent_pkts=""17"" rcvd_pkts=""15"" sent_bytes=""16306"" rcvd_bytes=""1945""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.154.20,51596,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VTInformatika SERVER SVT-HP udp 10.0.154.20 103.149.71.71 51596 53  geo_dst=""IDN"" flags=""Dd"" duration=""96 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""76"" rcvd_bytes=""194""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.165.165,33732,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.165.165 103.149.71.71 33732 443  geo_dst=""IDN"" flags=""SDdF"" duration=""123 seconds"" sent_pkts=""7"" rcvd_pkts=""5"" sent_bytes=""919"" rcvd_bytes=""1500""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.96,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.96 echo-request duration=""123 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.174.168,21352,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.174.168 103.149.71.71 21352 53  geo_dst=""IDN"" flags=""Dd"" duration=""141 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""71"" rcvd_bytes=""166""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.142.42,56188,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP udp 10.0.142.42 103.149.71.71 56188 53  geo_dst=""IDN"" flags=""Dd"" duration=""95 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""69"" rcvd_bytes=""133""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.164.21,65228,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.164.21 103.149.71.71 65228 53  geo_dst=""IDN"" flags=""Dd"" duration=""151 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""69"" rcvd_bytes=""133""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.147.180,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New VDev icmp 10.0.40.70 10.0.147.180 echo-request duration=""43 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.165.61,60306,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.165.61 103.149.71.71 60306 53  geo_dst=""IDN"" flags=""Dd"" duration=""49 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""60"" rcvd_bytes=""99""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.182,35268,103.149.71.72,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.174.182 103.149.71.72 35268 443  geo_dst=""IDN"" flags=""SD"" duration=""49 seconds"" sent_pkts=""6"" rcvd_pkts=""3"" sent_bytes=""867"" rcvd_bytes=""1396""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.165.63,55505,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.165.63 103.149.71.71 55505 53  geo_dst=""IDN"" flags=""Dd"" duration=""145 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""78"" rcvd_bytes=""94""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.163.103,50486,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.163.103 103.149.71.71 50486 443  geo_dst=""IDN"" flags=""SDdF"" duration=""129 seconds"" sent_pkts=""7"" rcvd_pkts=""5"" sent_bytes=""919"" rcvd_bytes=""1500""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,10.0.177.33,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New CCTV2 icmp 10.0.40.70 10.0.177.33 echo-request duration=""141 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,udp,10.0.161.219,51122,103.149.71.71,53,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP udp 10.0.161.219 103.149.71.71 51122 53  geo_dst=""IDN"" flags=""Dd"" duration=""74 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""64"" rcvd_bytes=""115""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.165.193,57508,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.165.193 103.149.71.71 57508 443  geo_dst=""IDN"" flags=""SD"" duration=""35 seconds"" sent_pkts=""6"" rcvd_pkts=""5"" sent_bytes=""788"" rcvd_bytes=""1986""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.141.231,47992,103.149.71.72,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWKaryawan SERVER SVT-HP tcp 10.0.141.231 103.149.71.72 47992 443  geo_dst=""IDN"" flags=""SD"" duration=""104 seconds"" sent_pkts=""7"" rcvd_pkts=""4"" sent_bytes=""560"" rcvd_bytes=""1291""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,icmp,10.0.40.70,,103.149.71.131,,,,PING-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow ServerFarm-New SERVER SVT-HP icmp 10.0.40.70 103.149.71.131 echo-request  geo_dst=""IDN"" duration=""85 seconds"" sent_pkts=""1"" rcvd_pkts=""1"" sent_bytes=""56"" rcvd_bytes=""56""  (PING-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.163.80,34536,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.163.80 103.149.71.71 34536 443  geo_dst=""IDN"" flags=""SDdF"" duration=""87 seconds"" sent_pkts=""7"" rcvd_pkts=""5"" sent_bytes=""919"" rcvd_bytes=""1500""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.165.193,57549,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.165.193 103.149.71.71 57549 443  geo_dst=""IDN"" flags=""SD"" duration=""60 seconds"" sent_pkts=""6"" rcvd_pkts=""5"" sent_bytes=""788"" rcvd_bytes=""1986""  (Allow-NS-Internal-00)"
2026-06-23 10:07:15,2026-06-23,10,Tuesday,firewall,,Allow,tcp,10.0.174.179,38408,103.149.71.71,443,,,Allow-NS-Internal-00,,,,,0,1,"2026-06-23T17:07:15+07:00 WatchGuard-XTM D043027CCA4FF (2026-06-23T10:07:15) firewall: msg_id=""3000-0151"" Allow VWMahasiswa SERVER SVT-HP tcp 10.0.174.179 103.149.71.71 38408 443  geo_dst=""IDN"" flags=""SDdF"" duration=""95 seconds"" sent_pkts=""7"" rcvd_pkts=""5"" sent_bytes=""919"" rcvd_bytes=""1500""  (Allow-NS-Internal-00)"
